"","type","time","throttle","voltage","current","reg_volt","total_current","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"8388","CURR"," 36566460"," 0"," 2482"," 1"," 5128"," 0.30283200700000001"," 0","","","","","","","",""
"8418","CURR"," 36666822"," 0"," 2478"," 3"," 5128"," 0.303697675"," 0","","","","","","","",""
"8450","CURR"," 36766802"," 0"," 2471"," 4"," 5167"," 0.304904968"," 0","","","","","","","",""
"8480","CURR"," 36867741"," 0"," 2474"," 5"," 5177"," 0.306472093"," 0","","","","","","","",""
"8512","CURR"," 36968070"," 0"," 2476"," 5"," 5180"," 0.30802977100000001"," 0","","","","","","","",""
"8542","CURR"," 37067977"," 0"," 2476"," 8"," 5177"," 0.31035643800000001"," 0","","","","","","","",""
"8574","CURR"," 37168666"," 0"," 2479"," 4"," 5128"," 0.31157231299999999"," 0","","","","","","","",""
"8604","CURR"," 37269288"," 0"," 2466"," 1"," 5135"," 0.31188476100000001"," 0","","","","","","","",""
"8637","CURR"," 37369736"," 0"," 2454"," 4"," 5165"," 0.313097715"," 0","","","","","","","",""
"8669","CURR"," 37470787"," 0"," 2476"," 4"," 5180"," 0.31435280999999998"," 0","","","","","","","",""
"8701","CURR"," 37571199"," 0"," 2472"," 2"," 5130"," 0.31504568500000002"," 0","","","","","","","",""
"8731","CURR"," 37671470"," 0"," 2471"," 3"," 5132"," 0.31608298400000001"," 0","","","","","","","",""
"8763","CURR"," 37771829"," 0"," 2468"," 3"," 5185"," 0.31701836"," 0","","","","","","","",""
"8793","CURR"," 37871734"," 0"," 2479"," 4"," 5170"," 0.318224758"," 0","","","","","","","",""
"8825","CURR"," 37972215"," 0"," 2484"," 2"," 5167"," 0.31884875899999998"," 0","","","","","","","",""
"8855","CURR"," 38072357"," 0"," 2455"," 6"," 5170"," 0.32057627999999999"," 0","","","","","","","",""
"8889","CURR"," 38172111"," 0"," 2460"," 2"," 5138"," 0.32135063400000002"," 0","","","","","","","",""
"8919","CURR"," 38272556"," 0"," 2476"," 1"," 5136"," 0.32169717599999997"," 0","","","","","","","",""
"8954","CURR"," 38373312"," 0"," 2475"," 7"," 5183"," 0.32378289100000002"," 0","","","","","","","",""
"8984","CURR"," 38473668"," 0"," 2482"," 4"," 5173"," 0.32502898600000002"," 0","","","","","","","",""
"9016","CURR"," 38574020"," 0"," 2476"," 1"," 5138"," 0.32554745699999998"," 0","","","","","","","",""
"9046","CURR"," 38674873"," 0"," 2477"," 1"," 5143"," 0.32586124500000002"," 0","","","","","","","",""
"9078","CURR"," 38775238"," 0"," 2479"," 6"," 5180"," 0.32759261099999998"," 0","","","","","","","",""
"9108","CURR"," 38875988"," 0"," 2490"," 5"," 5182"," 0.32915678599999998"," 0","","","","","","","",""
"9140","CURR"," 38976824"," 0"," 2472"," 4"," 5183"," 0.33037444900000001"," 0","","","","","","","",""
"9170","CURR"," 39076678"," 0"," 2467"," 5"," 5180"," 0.33176970500000003"," 0","","","","","","","",""
"9202","CURR"," 39176983"," 0"," 2466"," 4"," 5141"," 0.33298093099999998"," 0","","","","","","","",""
"9232","CURR"," 39276978"," 0"," 2483"," 2"," 5151"," 0.33367091399999999"," 0","","","","","","","",""
"9265","CURR"," 39377423"," 0"," 2466"," 3"," 5173"," 0.33476254300000002"," 0","","","","","","","",""
"9296","CURR"," 39477430"," 0"," 2463"," 4"," 5148"," 0.33597016299999999"," 0","","","","","","","",""
"9329","CURR"," 39578038"," 0"," 2470"," 6"," 5138"," 0.33784455099999999"," 0","","","","","","","",""
"9359","CURR"," 39678073"," 0"," 2468"," 4"," 5141"," 0.33905252800000002"," 0","","","","","","","",""
"9391","CURR"," 39777884"," 0"," 2478"," 8"," 5191"," 0.34153193199999998"," 0","","","","","","","",""
"9421","CURR"," 39878050"," 0"," 2476"," 6"," 5186"," 0.34343263499999999"," 0","","","","","","","",""
"9453","CURR"," 39977916"," 0"," 2467"," 6"," 5180"," 0.345327675"," 0","","","","","","","",""
"9483","CURR"," 40078275"," 0"," 2475"," 6"," 5180"," 0.34719744299999999"," 0","","","","","","","",""
"9517","CURR"," 40178886"," 0"," 2484"," 3"," 5151"," 0.34823879600000002"," 0","","","","","","","",""
"9547","CURR"," 40279386"," 0"," 2458"," 2"," 5138"," 0.34901896100000002"," 0","","","","","","","",""
"9580","CURR"," 40380411"," 0"," 2478"," 6"," 5177"," 0.350761712"," 0","","","","","","","",""
"9612","CURR"," 40480438"," 0"," 2477"," 6"," 5180"," 0.35262525099999997"," 0","","","","","","","",""
"9644","CURR"," 40580636"," 0"," 2475"," 4"," 5148"," 0.35383519499999999"," 0","","","","","","","",""
"9674","CURR"," 40681224"," 0"," 2473"," 0"," 5117"," 0.35400870400000001"," 0","","","","","","","",""
"9706","CURR"," 40781226"," 0"," 2476"," 0"," 5173"," 0.35416397500000002"," 0","","","","","","","",""
"9736","CURR"," 40881378"," 0"," 2464"," 4"," 5177"," 0.35554611699999999"," 0","","","","","","","",""
"9768","CURR"," 40981194"," 0"," 2474"," 4"," 5182"," 0.35678586400000001"," 0","","","","","","","",""
"9798","CURR"," 41081681"," 0"," 2490"," 4"," 5148"," 0.357999295"," 0","","","","","","","",""
"9830","CURR"," 41181559"," 0"," 2467"," 3"," 5136"," 0.35892969400000002"," 0","","","","","","","",""
"9860","CURR"," 41282058"," 0"," 2474"," 0"," 5148"," 0.35910305399999998"," 0","","","","","","","",""
"9896","CURR"," 41382894"," 0"," 2472"," 3"," 5180"," 0.36019894499999999"," 0","","","","","","","",""
"9926","CURR"," 41482850"," 0"," 2485"," 4"," 5180"," 0.36140596899999999"," 0","","","","","","","",""
"9958","CURR"," 41582842"," 0"," 2476"," 4"," 5148"," 0.36261341000000002"," 0","","","","","","","",""
"9988","CURR"," 41683495"," 0"," 2474"," 3"," 5148"," 0.36355027600000001"," 0","","","","","","","",""
"10020","CURR"," 41783269"," 0"," 2484"," 3"," 5186"," 0.36458379000000002"," 0","","","","","","","",""
"10050","CURR"," 41883382"," 0"," 2476"," 8"," 5193"," 0.36700159300000001"," 0","","","","","","","",""
"10082","CURR"," 41984081"," 0"," 2479"," 6"," 5173"," 0.36887767900000001"," 0","","","","","","","",""
"10112","CURR"," 42084383"," 0"," 2466"," 4"," 5180"," 0.37026190799999997"," 0","","","","","","","",""
"10146","CURR"," 42184775"," 0"," 2467"," 4"," 5148"," 0.371508807"," 0","","","","","","","",""
"10176","CURR"," 42285530"," 0"," 2476"," 1"," 5146"," 0.37185642099999999"," 0","","","","","","","",""
"10209","CURR"," 42385685"," 0"," 2476"," 3"," 5180"," 0.372944891"," 0","","","","","","","",""
"10241","CURR"," 42485802"," 0"," 2476"," 6"," 5157"," 0.37484466999999999"," 0","","","","","","","",""
"10273","CURR"," 42586562"," 0"," 2479"," 6"," 5136"," 0.37656545600000002"," 0","","","","","","","",""
"10303","CURR"," 42686380"," 0"," 2466"," 1"," 5141"," 0.37690985199999999"," 0","","","","","","","",""
"10335","CURR"," 42786588"," 0"," 2467"," 2"," 5183"," 0.37768775199999999"," 0","","","","","","","",""
"10365","CURR"," 42887316"," 0"," 2467"," 7"," 5173"," 0.37977290200000002"," 0","","","","","","","",""
"10397","CURR"," 42987485"," 0"," 2470"," 7"," 5170"," 0.38184648799999998"," 0","","","","","","","",""
"10427","CURR"," 43088009"," 0"," 2476"," 4"," 5180"," 0.38309451900000002"," 0","","","","","","","",""
"10459","CURR"," 43188668"," 0"," 2468"," 4"," 5141"," 0.38431054399999998"," 0","","","","","","","",""
"10489","CURR"," 43288796"," 0"," 2471"," 4"," 5156"," 0.385554165"," 0","","","","","","","",""
"10523","CURR"," 43389254"," 0"," 2486"," 6"," 5164"," 0.38728713999999997"," 0","","","","","","","",""
"10554","CURR"," 43489768"," 0"," 2476"," 1"," 5169"," 0.38775530499999999"," 0","","","","","","","",""
"10586","CURR"," 43590048"," 0"," 2473"," 3"," 5173"," 0.38862025700000002"," 0","","","","","","","",""
"10616","CURR"," 43690488"," 0"," 2473"," 8"," 5164"," 0.39104595800000003"," 0","","","","","","","",""
"10648","CURR"," 43791182"," 0"," 2480"," 7"," 5169"," 0.39323461100000001"," 0","","","","","","","",""
"10678","CURR"," 43891200"," 0"," 2461"," 5"," 5170"," 0.39478746100000001"," 0","","","","","","","",""
"10710","CURR"," 43991557"," 0"," 2474"," 2"," 5173"," 0.395566523"," 0","","","","","","","",""
"10740","CURR"," 44092100"," 0"," 2471"," 2"," 5173"," 0.39626029099999999"," 0","","","","","","","",""
"10774","CURR"," 44192536"," 0"," 2461"," 6"," 5156"," 0.39813148999999998"," 0","","","","","","","",""
"10804","CURR"," 44293492"," 0"," 2474"," 6"," 5153"," 0.39987304800000001"," 0","","","","","","","",""
"10837","CURR"," 44394041"," 0"," 2463"," 5"," 5180"," 0.401434124"," 0","","","","","","","",""
"10867","CURR"," 44494486"," 0"," 2471"," 4"," 5173"," 0.40264704800000001"," 0","","","","","","","",""
"10901","CURR"," 44595117"," 0"," 2464"," 2"," 5141"," 0.40342822699999997"," 0","","","","","","","",""
"10931","CURR"," 44695110"," 0"," 2474"," 3"," 5141"," 0.40446317199999998"," 0","","","","","","","",""
"10963","CURR"," 44795615"," 0"," 2481"," 1"," 5193"," 0.40498331199999998"," 0","","","","","","","",""
"10993","CURR"," 44896079"," 0"," 2466"," 5"," 5177"," 0.406543076"," 0","","","","","","","",""
"11025","CURR"," 44996006"," 0"," 2458"," 4"," 5156"," 0.40774974200000003"," 0","","","","","","","",""
"11055","CURR"," 45096392"," 0"," 2466"," 5"," 5170"," 0.40915241800000002"," 0","","","","","","","",""
"11087","CURR"," 45196849"," 0"," 2452"," 3"," 5138"," 0.410018891"," 0","","","","","","","",""
"11117","CURR"," 45297424"," 0"," 2477"," 2"," 5153"," 0.410799623"," 0","","","","","","","",""
"11150","CURR"," 45397546"," 0"," 2473"," 3"," 5190"," 0.411663204"," 0","","","","","","","",""
"11182","CURR"," 45498112"," 0"," 2474"," 3"," 5180"," 0.41275575799999997"," 0","","","","","","","",""
"11214","CURR"," 45598463"," 0"," 2474"," 4"," 5141"," 0.41396793700000001"," 0","","","","","","","",""
"11244","CURR"," 45698475"," 0"," 2473"," 1"," 5148"," 0.414433628"," 0","","","","","","","",""
"11276","CURR"," 45798655"," 0"," 2489"," 4"," 5177"," 0.41581657500000002"," 0","","","","","","","",""
"11306","CURR"," 45899208"," 0"," 2463"," 7"," 5165"," 0.41789808899999997"," 0","","","","","","","",""
"11338","CURR"," 45999331"," 0"," 2489"," 1"," 5173"," 0.41820898699999998"," 0","","","","","","","",""
"11368","CURR"," 46099662"," 0"," 2479"," 3"," 5177"," 0.41924744800000002"," 0","","","","","","","",""
"11402","CURR"," 46199876"," 0"," 2489"," 5"," 5153"," 0.42064773999999999"," 0","","","","","","","",""
"11432","CURR"," 46300390"," 0"," 2476"," 5"," 5146"," 0.42220827900000002"," 0","","","","","","","",""
"11467","CURR"," 46401427"," 0"," 2485"," 2"," 5180"," 0.42299261700000002"," 0","","","","","","","",""
"11497","CURR"," 46501328"," 0"," 2459"," 4"," 5186"," 0.42437130200000001"," 0","","","","","","","",""
"11529","CURR"," 46601189"," 0"," 2481"," 4"," 5151"," 0.42557716400000001"," 0","","","","","","","",""
"11559","CURR"," 46701914"," 0"," 2479"," 2"," 5143"," 0.42635905699999999"," 0","","","","","","","",""
"11591","CURR"," 46801779"," 0"," 2477"," 1"," 5193"," 0.42687588900000001"," 0","","","","","","","",""
"11621","CURR"," 46901689"," 0"," 2454"," 5"," 5170"," 0.428271919"," 0","","","","","","","",""
"11653","CURR"," 47002198"," 0"," 2478"," 2"," 5169"," 0.428965449"," 0","","","","","","","",""
"11683","CURR"," 47102315"," 0"," 2472"," 4"," 5161"," 0.43017441000000001"," 0","","","","","","","",""
"11715","CURR"," 47202444"," 0"," 2484"," 3"," 5141"," 0.43126261199999999"," 0","","","","","","","",""
"11745","CURR"," 47302740"," 0"," 2480"," 0"," 5140"," 0.43143561499999999"," 0","","","","","","","",""
"11778","CURR"," 47403187"," 0"," 2470"," 7"," 5199"," 0.43346190499999998"," 0","","","","","","","",""
"11808","CURR"," 47503145"," 0"," 2476"," 5"," 5178"," 0.43501460600000003"," 0","","","","","","","",""
"11842","CURR"," 47603488"," 0"," 2474"," 5"," 5170"," 0.436416686"," 0","","","","","","","",""
"11872","CURR"," 47703876"," 0"," 2465"," 1"," 5167"," 0.43693622900000001"," 0","","","","","","","",""
"11904","CURR"," 47803625"," 0"," 2469"," 6"," 5178"," 0.43863975999999999"," 0","","","","","","","",""
"11934","CURR"," 47904338"," 0"," 2471"," 1"," 5173"," 0.43898722499999998"," 0","","","","","","","",""
"11966","CURR"," 48004042"," 0"," 2481"," 3"," 5183"," 0.43984720100000002"," 0","","","","","","","",""
"11996","CURR"," 48104390"," 0"," 2461"," 3"," 5180"," 0.44093775699999999"," 0","","","","","","","",""
"12030","CURR"," 48204506"," 0"," 2473"," 4"," 5138"," 0.44214668899999998"," 0","","","","","","","",""
"12060","CURR"," 48304448"," 0"," 2463"," 2"," 5164"," 0.44283631400000001"," 0","","","","","","","",""
"12093","CURR"," 48404684"," 0"," 2471"," 4"," 5170"," 0.444081277"," 0","","","","","","","",""
"12125","CURR"," 48505495"," 0"," 2477"," 3"," 5170"," 0.44495031200000001"," 0","","","","","","","",""
"12157","CURR"," 48605160"," 0"," 2473"," 3"," 5141"," 0.446034074"," 0","","","","","","","",""
"12187","CURR"," 48705430"," 0"," 2476"," 4"," 5141"," 0.44741785499999998"," 0","","","","","","","",""
"12219","CURR"," 48805553"," 0"," 2473"," 6"," 5180"," 0.44931769399999999"," 0","","","","","","","",""
"12249","CURR"," 48906100"," 0"," 2475"," 3"," 5177"," 0.45041045499999999"," 0","","","","","","","",""
"12281","CURR"," 49006233"," 0"," 2468"," 4"," 5167"," 0.45161962500000002"," 0","","","","","","","",""
"12311","CURR"," 49106711"," 0"," 2472"," 5"," 5193"," 0.45317959800000002"," 0","","","","","","","",""
"12345","CURR"," 49207186"," 0"," 2475"," 1"," 5157"," 0.45369958900000001"," 0","","","","","","","",""
"12375","CURR"," 49307544"," 0"," 2477"," 2"," 5141"," 0.45432284499999998"," 0","","","","","","","",""
"12410","CURR"," 49408322"," 0"," 2475"," 3"," 5180"," 0.45536592599999998"," 0","","","","","","","",""
"12440","CURR"," 49508297"," 0"," 2455"," 3"," 5193"," 0.456228197"," 0","","","","","","","",""
"12472","CURR"," 49607965"," 0"," 2478"," 7"," 5144"," 0.458239913"," 0","","","","","","","",""
"12502","CURR"," 49708735"," 0"," 2476"," 1"," 5141"," 0.45858758700000002"," 0","","","","","","","",""
"12534","CURR"," 49808623"," 0"," 2475"," 4"," 5178"," 0.45982822800000001"," 0","","","","","","","",""
"12564","CURR"," 49909466"," 0"," 2473"," 3"," 5180"," 0.46087199400000001"," 0","","","","","","","",""
"12596","CURR"," 50010095"," 0"," 2467"," 5"," 5191"," 0.46243432200000001"," 0","","","","","","","",""
"12626","CURR"," 50110859"," 0"," 2478"," 5"," 5173"," 0.463998735"," 0","","","","","","","",""
"12658","CURR"," 50211192"," 0"," 2470"," 3"," 5135"," 0.46486413500000001"," 0","","","","","","","",""
"12688","CURR"," 50311470"," 0"," 2460"," 3"," 5164"," 0.46595394600000001"," 0","","","","","","","",""
"12721","CURR"," 50411818"," 0"," 2480"," 4"," 5173"," 0.46733877099999999"," 0","","","","","","","",""
"12751","CURR"," 50511793"," 0"," 2480"," 3"," 5169"," 0.46826982499999997"," 0","","","","","","","",""
"12785","CURR"," 50612175"," 0"," 2466"," 2"," 5167"," 0.46896269899999998"," 0","","","","","","","",""
"12815","CURR"," 50712310"," 0"," 2476"," 1"," 5146"," 0.46942910599999998"," 0","","","","","","","",""
"12847","CURR"," 50812429"," 0"," 2477"," 4"," 5180"," 0.470810801"," 0","","","","","","","",""
"12877","CURR"," 50913265"," 0"," 2477"," 6"," 5206"," 0.47268942000000003"," 0","","","","","","","",""
"12909","CURR"," 51013139"," 0"," 2478"," 6"," 5177"," 0.474412322"," 0","","","","","","","",""
"12939","CURR"," 51113391"," 0"," 2476"," 4"," 5177"," 0.475622922"," 0","","","","","","","",""
"12973","CURR"," 51213541"," 0"," 2478"," 8"," 5191"," 0.477955252"," 0","","","","","","","",""
"13003","CURR"," 51313513"," 0"," 2479"," 3"," 5148"," 0.47881755199999998"," 0","","","","","","","",""
"13037","CURR"," 51413734"," 0"," 2466"," 3"," 5177"," 0.47975114000000002"," 0","","","","","","","",""
"13069","CURR"," 51514080"," 0"," 2466"," 4"," 5191"," 0.48096287300000001"," 0","","","","","","","",""
"13101","CURR"," 51614431"," 0"," 2472"," 3"," 5151"," 0.48189768199999999"," 0","","","","","","","",""
"13131","CURR"," 51714414"," 0"," 2468"," 4"," 5141"," 0.48327750000000003"," 0","","","","","","","",""
"13163","CURR"," 51814781"," 0"," 2460"," 1"," 5191"," 0.48362377299999998"," 0","","","","","","","",""
"13193","CURR"," 51915286"," 0"," 2483"," 6"," 5180"," 0.48549625299999999"," 0","","","","","","","",""
"13225","CURR"," 52015583"," 0"," 2475"," 9"," 5191"," 0.48809149899999998"," 0","","","","","","","",""
"13255","CURR"," 52116384"," 0"," 2467"," 5"," 5196"," 0.489499986"," 0","","","","","","","",""
"13287","CURR"," 52216506"," 0"," 2474"," 3"," 5143"," 0.49036356800000003"," 0","","","","","","","",""
"13317","CURR"," 52316858"," 0"," 2468"," 0"," 5156"," 0.49051937499999998"," 0","","","","","","","",""
"13352","CURR"," 52417735"," 0"," 2483"," 4"," 5186"," 0.49173757400000001"," 0","","","","","","","",""
"13382","CURR"," 52517577"," 0"," 2468"," 4"," 5178"," 0.49297764900000002"," 0","","","","","","","",""
"13414","CURR"," 52617328"," 0"," 2470"," 6"," 5146"," 0.494870484"," 0","","","","","","","",""
"13444","CURR"," 52717901"," 0"," 2486"," 1"," 5141"," 0.49533891699999999"," 0","","","","","","","",""
"13476","CURR"," 52818197"," 0"," 2476"," 6"," 5180"," 0.49706909100000002"," 0","","","","","","","",""
"13506","CURR"," 52918436"," 0"," 2484"," 1"," 5173"," 0.49758785999999999"," 0","","","","","","","",""
"13538","CURR"," 53019057"," 0"," 2481"," 3"," 5170"," 0.498681396"," 0","","","","","","","",""
"13568","CURR"," 53119401"," 0"," 2474"," 7"," 5177"," 0.50075858799999995"," 0","","","","","","","",""
"13602","CURR"," 53219742"," 0"," 2469"," 3"," 5148"," 0.501693308"," 0","","","","","","","",""
"13632","CURR"," 53320657"," 0"," 2476"," 3"," 5156"," 0.50256371499999997"," 0","","","","","","","",""
"13665","CURR"," 53420799"," 0"," 2474"," 10"," 5180"," 0.50536227199999995"," 0","","","","","","","",""
"13697","CURR"," 53521129"," 0"," 2474"," 5"," 5219"," 0.50691998000000005"," 0","","","","","","","",""
"13729","CURR"," 53621874"," 0"," 2474"," 1"," 5141"," 0.50738894899999998"," 0","","","","","","","",""
"13759","CURR"," 53721684"," 0"," 2471"," 4"," 5148"," 0.508594871"," 0","","","","","","","",""
"13791","CURR"," 53821516"," 0"," 2481"," 6"," 5186"," 0.51031702800000001"," 0","","","","","","","",""
"13821","CURR"," 53921756"," 0"," 2450"," 10"," 5177"," 0.51311832700000004"," 0","","","","","","","",""
"13853","CURR"," 54022042"," 0"," 2473"," 4"," 5173"," 0.51450234699999997"," 0","","","","","","","",""
"13883","CURR"," 54122509"," 0"," 2467"," 6"," 5164"," 0.51621812600000005"," 0","","","","","","","",""
"13915","CURR"," 54223130"," 0"," 2471"," 4"," 5148"," 0.51743316699999997"," 0","","","","","","","",""
"13945","CURR"," 54323065"," 0"," 2473"," 6"," 5151"," 0.51929503700000001"," 0","","","","","","","",""
"13978","CURR"," 54423354"," 0"," 2478"," 6"," 5167"," 0.52119809399999995"," 0","","","","","","","",""
"14010","CURR"," 54523517"," 0"," 2474"," 5"," 5180"," 0.52275317899999996"," 0","","","","","","","",""
"14042","CURR"," 54623703"," 0"," 2467"," 1"," 5135"," 0.52306425599999995"," 0","","","","","","","",""
"14072","CURR"," 54724114"," 0"," 2470"," 4"," 5120"," 0.52427679299999996"," 0","","","","","","","",""
"14104","CURR"," 54825002"," 0"," 2469"," 3"," 5177"," 0.525372744"," 0","","","","","","","",""
"14134","CURR"," 54925443"," 0"," 2479"," 3"," 5186"," 0.52623945500000002"," 0","","","","","","","",""
"14166","CURR"," 55026039"," 0"," 2467"," 1"," 5161"," 0.52676004200000004"," 0","","","","","","","",""
"14196","CURR"," 55126404"," 0"," 2469"," 6"," 5173"," 0.52862989900000001"," 0","","","","","","","",""
